pupil_timestamp,world_index,eye_id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
6657.828257000001,12,0,0.9987445772631909,0.45671888113943665,0.627039258321956,43.292242883580116,3d c++,87.69002517877183,71.60846240218447,40.43209083914648,43.292242883580116,-25.89803060815126,5.072786570918342,0.49402385592866027,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-0.999775205623695,-2.8444275554758516,72.71623527659361,-0.30680528362661186,0.19230940472704977,-0.9321414113707867,2.536393285459171,1.76431126429614,-1.888768396673348,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6658.078395999997,15,0,0.9999969839027684,0.45530536512700265,0.6288092164387344,43.00355166163123,3d c++,87.4186301043845,71.26863044376299,40.14349013321265,43.00355166163123,-25.135610816484274,5.03896084388426,0.4940562438016993,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.0315060510420366,-2.8848601646334737,72.71845585589232,-0.30944952074480697,0.1889400206305813,-0.9319563630958935,2.51948042194213,1.76087893977735,-1.8913850682855988,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6658.094533999989,15,0,0.9669138336059618,0.4554979930535647,0.6289631730438241,42.86722644939694,3d c++,87.45561466628442,71.23907077558576,40.02500853684091,42.86722644939694,-25.11379145112174,5.02283298982301,0.492883478543682,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.0269538935327605,-2.8883603998476888,72.71623641901569,-0.30907017428570066,0.18864833436273,-0.9321413161689457,2.511416494911505,1.760581911961863,-1.89095911802942,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6658.102602999992,15,0,0.9999597943562827,0.45501831795332937,0.6287871685200173,42.97957620772202,3d c++,87.36351704703924,71.27286364415667,40.111472017384976,42.97957620772202,-25.102007845605655,5.036298902065153,0.49261360515832076,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.0380117378117388,-2.884469564363844,72.72069733516858,-0.30999166130894884,0.18897257065305045,-0.9317695731562047,2.5181494510325764,1.7609120869292543,-1.8919689696179338,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6658.13487899999,16,0,0.9998408081349456,0.45489953881090744,0.6293136802408608,42.89649418741389,3d c++,87.34071145169423,71.17177339375473,40.03790751434863,42.89649418741389,-24.918845157820712,5.026420748064722,0.4921719703073868,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.040588102019703,-2.8964032306234015,72.7191409709506,-0.3102063583262792,0.18797809846475397,-0.93189927017437,2.513210374032361,1.7598994664319818,-1.8921347000508992,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6658.288191,16,0,0.9998786667864563,0.4535716448916454,0.6283851856263523,42.86670287821057,3d c++,87.08575581919592,71.35004435974035,39.953099646439114,42.86670287821057,-25.025317335987296,5.023928650641785,0.4918157245175636,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.070831044669819,-2.8759570314214375,72.73340108744088,-0.3127266035471222,0.18968194839825095,-0.9307109271335136,2.5119643253208923,1.7616345307796624,-1.8949524230133352,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6658.360811999999,16,0,0.9994175672559842,0.4527440503072471,0.6282937671817248,43.34961116724468,3d c++,86.92685765899145,71.36759670110885,40.37318489860239,43.34961116724468,-24.94029986388793,5.080981555648392,0.49109124848569774,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.0902573987755164,-2.873808145446996,72.74038573955718,-0.31434546638926364,0.1898610222294544,-0.9301288727904875,2.540490777824196,1.7618169189161796,-1.8967042292854295,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6658.489916999999,17,0,0.9996555147168761,0.4521780170735074,0.6280228699664143,43.39447858612011,3d c++,86.81817927811342,71.41960896644846,40.3918000529054,43.39447858612011,-24.94652136751951,5.086629333134933,0.4907106929062821,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.1032192217902193,-2.8678583172723817,72.7459913234439,-0.31542561830715554,0.1903568412440056,-0.9296617407999282,2.5433146665674666,1.7623219481532708,-1.897898929077712,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6658.610951999988,17,0,0.9996601176084369,0.4517618147807823,0.6263074413078082,43.72588996687634,3d c++,86.73826843791021,71.74897126890083,40.65907135326305,43.72588996687634,-25.419212779015723,5.126364525480629,0.48486720347303836,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.113206341298576,-2.8291534375219074,72.75738247094704,-0.3162578782661853,0.19358224788987846,-0.928712478508,2.5631822627403147,1.765608483063348,-1.8990131353786244,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6658.619020999991,17,0,0.9997231489019628,0.4516119535105652,0.6260558247400887,43.66518134792311,3d c++,86.70949507402852,71.79728164990296,40.59373698871895,43.66518134792311,-25.475341335604725,5.119420837538629,0.48461090184585,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.116562189553787,-2.823584239938755,72.75968823767133,-0.31653753228745285,0.1940463476884745,-0.928520331280976,2.5597104187693147,1.7660815531099658,-1.8993461302716024,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6658.6270899999945,17,0,0.9996694934857773,0.4514386593684632,0.6263933102618489,43.74184891550351,3d c++,86.67622259874494,71.73248442972502,40.664191958744325,43.74184891550351,-25.34789605787543,5.12836660016577,0.48414840534197756,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.1205836806545317,-2.8311732601301136,72.75947651010908,-0.31687265654584823,0.1934139293391946,-0.9285379752444969,2.564183300082885,1.7654369221225406,-1.899663631267993,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6658.635158999998,17,0,0.9968365398623718,0.45161080800853254,0.6258312116602844,43.674224614165134,3d c++,86.70927513763824,71.84040736122537,40.598574298145614,43.674224614165134,-25.544025769961664,5.120570260607973,0.48356840443680715,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.116613106112963,-2.8185245001582295,72.76076420342626,-0.31654177533405087,0.19446799267018497,-0.9284306674680647,2.5602851303039866,1.7665113861408253,-1.899379719508676,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6658.76426299999,18,0,0.9896207637686156,0.45082192245302455,0.6244841876177303,44.186839528214605,3d c++,86.55780911098071,72.0990359773958,41.02509941809705,44.186839528214605,-25.845122241085804,5.181628779158039,0.4834407024499776,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.1353058962135223,-2.788068462885507,72.77358134391781,-0.3180995078424308,0.1970059957762452,-0.9273625724271027,2.5908143895790197,1.7690994524885082,-1.9012351543110746,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6658.844954,18,0,0.9996512833411442,0.4505214918170559,0.623818588235328,44.19226367897457,3d c++,86.50012642887474,72.22683105881703,41.00886603198641,44.19226367897457,-26.004167806936223,5.182689290462735,0.4830435883760198,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.142203622734364,-2.7731769517846567,72.77912435704745,-0.31867431838583427,0.19824695503464934,-0.9269006546662991,2.5913446452313673,1.770365379209278,-1.9019427856675835,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6658.885299000001,18,0,0.9997923474492258,0.4503201997281799,0.6230169955877847,44.34240860918425,3d c++,86.46147834781054,72.38073684714533,41.12759378874628,44.34240860918425,-26.21744339142522,5.200732116103819,0.48428380645015867,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.1470312227567576,-2.7550804918241276,72.78467176775904,-0.3190766183877004,0.19975499336469346,-0.9264383704403338,2.6003660580519097,1.7719041951141385,-1.9024844468048037,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6658.901436999993,18,0,0.9998697007184367,0.4504004103467722,0.6234059540405783,44.42926939086024,3d c++,86.47687878658026,72.30605682420895,41.217212057301445,44.42926939086024,-26.11205920095088,5.210720709999445,0.4840609719702238,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.1452855829708675,-2.7637430041535693,72.78220655670228,-0.3189311484055429,0.19903311733723997,-0.926643804695063,2.6053603549997226,1.7711675263092874,-1.9022758345287645,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6658.909505999996,18,0,0.9995052312635005,0.4504334119194278,0.6226616918870678,44.58892307737066,3d c++,86.48321508853014,72.448955157683,41.35368984749744,44.58892307737066,-26.34082477333665,5.229736761466301,0.4836335800402436,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.14478077190372,-2.7468552440574383,72.78567349639354,-0.31888908081661393,0.20044043067858425,-0.9263548930541247,2.6148683807331503,1.7726037809040915,-1.9023312047937366,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6658.933712999991,18,0,0.9996006704747668,0.4506102411679751,0.6225923251607111,44.741398909700976,3d c++,86.51716630425122,72.46227356914349,41.49980284960974,44.741398909700976,-26.387248508925893,5.247559340851427,0.4832011736966568,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.1409443175740046,-2.7451197288046028,72.78472919302166,-0.3185693762891377,0.20058505694965387,-0.9264335850017819,2.6237796704257135,1.7727514052645765,-1.9019964937515337,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6658.982126999996,19,0,0.9998307679949608,0.4506275041017261,0.6218492558651583,44.93412247980872,3d c++,86.52048078753141,72.6049428738896,41.666072450526535,44.93412247980872,-26.612827695529916,5.2704674999295555,0.4829597036099642,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.1408411324174623,-2.728233446386059,72.78836323236719,-0.31856077752609246,0.20199224715119918,-0.9261307483896539,2.6352337499647778,1.7741879998650834,-1.9020887396262596,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6659.014402999994,19,0,0.9986712887864834,0.4505446680120131,0.6214541328370671,45.1848193228825,3d c++,86.50457625830651,72.68080649528311,41.888164739698,45.1848193228825,-26.719569974215375,5.300088095112106,0.48252401315370674,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.1430729155924997,-2.719161291227588,72.79111383286899,-0.3187467594573456,0.20274826008107175,-0.9259015316811714,2.650044047556053,1.7749599859152638,-1.9023444760650425,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6659.062816999998,19,0,0.9996917424291563,0.449874679460639,0.6218138553229386,45.375419696141556,3d c++,86.3759384564427,72.61173977799578,42.0466139502758,45.375419696141556,-26.516712820738903,5.322655873496586,0.48226708684850905,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.1585742049562002,-2.7273099950175554,72.79468025856816,-0.32003853357098727,0.2020692014319078,-0.9256043295395733,2.661327936748293,1.7742665744171797,-1.9036904062843643,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6659.087023999993,19,0,0.9998100580198246,0.44906600899953775,0.6212965798531767,45.4705744800856,3d c++,86.22067372791125,72.71105666819008,42.096350261620685,45.4705744800856,-26.55548690015165,5.334474715570307,0.4820457972626202,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.1771801203209846,-2.715830388609765,72.80364472423251,-0.32158902651805266,0.2030258352992237,-0.9248572907342104,2.6672373577851536,1.7752434567183857,-1.905436256114287,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6659.111231000003,19,0,0.9998527773197492,0.4489455855360323,0.6214116197230342,45.54350257489196,3d c++,86.1975524229182,72.68896901317746,42.16132575383067,45.54350257489196,-26.504490958420348,5.3430485039259334,0.4818758923675559,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.1800141074942383,-2.7183986476774944,72.80406703061985,-0.3218251921158238,0.2028118137102462,-0.9248220985352662,2.6715242519629667,1.775024887928311,-1.9056758589161755,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6659.119299999991,19,0,0.9998511818533702,0.4490889448077639,0.621634696702744,45.581764890993064,3d c++,86.22507740309067,72.64613823307315,42.205752207256005,45.581764890993064,-26.458770756271505,5.347365808197562,0.4818981138094536,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.1767772863985266,-2.7233477566221347,72.80185712696701,-0.3215554570245145,0.20239938796485954,-0.925006257173002,2.673682904098781,1.7746037274889306,-1.905353919743213,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
6659.175783999992,20,0,0.9998662578122085,0.4484403940552511,0.6212210966038454,46.00255034695801,3d c++,86.10055565860822,72.7255494520617,42.563177408880115,46.00255034695801,-26.49050459468657,5.397272532194337,0.48172945612066087,1163,2.6818881978956473,-5.152140412200449,83.90193221304304,12.0,-1.1921519033644183,-2.7138864901173063,72.80928910577256,-0.32283667510500547,0.20318782684026188,-0.9243869256058725,2.6986362660971683,1.7754088965918062,-1.9067975753476396,115.81802610306052,57.927848723992774,177.34990848860116,177.34990848860116,90.0
